date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:53:05	27038/27038	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:05%20GMT	https://www.rocket-internet.com/news/2018-09-20-05-38-37	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-09-20-05-38-37.html	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:05	28550/28550	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:05%20GMT	https://www.rocket-internet.com/news/2018-07-11-06-20-26	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-07-11-06-20-26.html	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:06	5480/5480	---MC-	504	error ('Gateway%20Time-out')	text/html	date:Mon,%2019%20Oct%202020%2006:53:06%20GMT	https://www.rocket-internet.com/news/2018-06-01-06-20-17	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-06-01-06-20-17	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:06	29752/29752	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:06%20GMT	https://www.rocket-internet.com/news/2018-04-16-06-00-43	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-04-16-06-00-43.html	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:06	30450/30450	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:06%20GMT	https://www.rocket-internet.com/news/2018-09-27-06-04-58-4	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-09-27-06-04-58-4.html	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:07	5480/5480	---MC-	504	error ('Gateway%20Time-out')	text/html	date:Mon,%2019%20Oct%202020%2006:53:07%20GMT	https://www.rocket-internet.com/news/2018-09-20-05-38-37-6	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-09-20-05-38-37-6	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:07	29330/29330	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:07%20GMT	https://www.rocket-internet.com/news/2018-07-11-06-20-26-5	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-07-11-06-20-26-5.html	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:07	31148/31148	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:07%20GMT	https://www.rocket-internet.com/news/2018-06-01-06-20-17-6	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-06-01-06-20-17-6.html	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:08	30353/30353	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:07%20GMT	https://www.rocket-internet.com/news/2018-04-16-06-00-43-4	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2018-04-16-06-00-43-4.html	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:08	29975/29975	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:08%20GMT	https://www.rocket-internet.com/news/2017-10-22-16-34-16	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2017-10-22-16-34-16.html	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:08	26106/26106	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:08%20GMT	https://www.rocket-internet.com/news/2017-09-28-05-55-37	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2017-09-28-05-55-37.html	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:08	26088/26088	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:08%20GMT	https://www.rocket-internet.com/news/2017-08-14-06-03-36	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2017-08-14-06-03-36.html	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:09	5480/5480	---MC-	504	error ('Gateway%20Time-out')	text/html	date:Mon,%2019%20Oct%202020%2006:53:08%20GMT	https://www.rocket-internet.com/news/2017-06-19-05-37-15	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2017-06-19-05-37-15	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:09	25882/25882	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:09%20GMT	https://www.rocket-internet.com/news/2017-05-12-19-53-07	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2017-05-12-19-53-07.html	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:09	30769/30769	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:09%20GMT	https://www.rocket-internet.com/news/2017-10-22-16-34-16-4	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2017-10-22-16-34-16-4.html	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:09	26383/26383	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:09%20GMT	https://www.rocket-internet.com/news/2017-09-28-05-55-37-8	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2017-09-28-05-55-37-8.html	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:10	5480/5480	---MC-	504	error ('Gateway%20Time-out')	text/html	date:Mon,%2019%20Oct%202020%2006:53:10%20GMT	https://www.rocket-internet.com/news/2017-08-14-06-03-36-3	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2017-08-14-06-03-36-3	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:10	29973/29973	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:10%20GMT	https://www.rocket-internet.com/news/2017-06-19-05-37-15-2	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2017-06-19-05-37-15-2.html	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:11	26230/26230	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:10%20GMT	https://www.rocket-internet.com/news/2017-05-12-19-53-07-6	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2017-05-12-19-53-07-6.html	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:11	5480/5480	---MC-	504	error ('Gateway%20Time-out')	text/html	date:Mon,%2019%20Oct%202020%2006:53:11%20GMT	https://www.rocket-internet.com/news/2016-12-19-22-07-50	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2016-12-19-22-07-50	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:11	24274/24274	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:11%20GMT	https://www.rocket-internet.com/news/2016-12-09-22-56-09	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2016-12-09-22-56-09.html	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:12	5480/5480	---MC-	504	error ('Gateway%20Time-out')	text/html	date:Mon,%2019%20Oct%202020%2006:53:12%20GMT	https://www.rocket-internet.com/news/2016-09-07-16-32-02	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2016-09-07-16-32-02	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:12	23891/23891	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:12%20GMT	https://www.rocket-internet.com/news/2016-09-01-21-25-51	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2016-09-01-21-25-51.html	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:13	5480/5480	---MC-	504	error ('Gateway%20Time-out')	text/html	date:Mon,%2019%20Oct%202020%2006:53:13%20GMT	https://www.rocket-internet.com/news/2016-04-27-06-00-11	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2016-04-27-06-00-11	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:13	23783/23783	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:13%20GMT	https://www.rocket-internet.com/news/2016-04-12-05-59-32	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2016-04-12-05-59-32.html	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:13	24501/24501	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:13%20GMT	https://www.rocket-internet.com/news/2016-02-15-07-35-42	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2016-02-15-07-35-42.html	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:14	5480/5480	---MC-	504	error ('Gateway%20Time-out')	text/html	date:Mon,%2019%20Oct%202020%2006:53:14%20GMT	https://www.rocket-internet.com/news/2016-01-19-07-54-31	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2016-01-19-07-54-31	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:14	5480/5480	---MC-	504	error ('Gateway%20Time-out')	text/html	date:Mon,%2019%20Oct%202020%2006:53:14%20GMT	https://www.rocket-internet.com/news/2016-12-19-22-07-50-5	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2016-12-19-22-07-50-5	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:15	5480/5480	---MC-	504	error ('Gateway%20Time-out')	text/html	date:Mon,%2019%20Oct%202020%2006:53:15%20GMT	https://www.rocket-internet.com/news/2016-12-09-22-56-09-6	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2016-12-09-22-56-09-6	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:15	5480/5480	---MC-	504	error ('Gateway%20Time-out')	text/html	date:Mon,%2019%20Oct%202020%2006:53:15%20GMT	https://www.rocket-internet.com/news/2016-09-07-16-32-02-d	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2016-09-07-16-32-02-d	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:16	5480/5480	---MC-	504	error ('Gateway%20Time-out')	text/html	date:Mon,%2019%20Oct%202020%2006:53:16%20GMT	https://www.rocket-internet.com/news/2016-09-01-21-25-51-4	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2016-09-01-21-25-51-4	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:16	5480/5480	---MC-	504	error ('Gateway%20Time-out')	text/html	date:Mon,%2019%20Oct%202020%2006:53:16%20GMT	https://www.rocket-internet.com/news/2016-04-27-06-00-11-9	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2016-04-27-06-00-11-9	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:16	5480/5480	---MC-	504	error ('Gateway%20Time-out')	text/html	date:Mon,%2019%20Oct%202020%2006:53:16%20GMT	https://www.rocket-internet.com/news/2016-04-12-05-59-32-2	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2016-04-12-05-59-32-2	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:17	5480/5480	---MC-	504	error ('Gateway%20Time-out')	text/html	date:Mon,%2019%20Oct%202020%2006:53:17%20GMT	https://www.rocket-internet.com/news/2016-02-15-07-35-42-b	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2016-02-15-07-35-42-b	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:17	5480/5480	---MC-	504	error ('Gateway%20Time-out')	text/html	date:Mon,%2019%20Oct%202020%2006:53:17%20GMT	https://www.rocket-internet.com/news/2016-01-19-07-54-31-c	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2016-01-19-07-54-31-c	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:17	28404/28404	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:17%20GMT	https://www.rocket-internet.com/news/2015-10-28-07-00-31	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-10-28-07-00-31.html	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:18	23007/23007	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:18%20GMT	https://www.rocket-internet.com/news/2015-09-17-05-45-23	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-09-17-05-45-23.html	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:18	23075/23075	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:18%20GMT	https://www.rocket-internet.com/news/2015-03-11-11-28-25	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-03-11-11-28-25.html	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:19	22766/22766	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:18%20GMT	https://www.rocket-internet.com/news/2015-02-11-07-23-11	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-02-11-07-23-11.html	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:19	22875/22875	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:19%20GMT	https://www.rocket-internet.com/news/2015-02-06-06-40-52	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-02-06-06-40-52.html	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:19	23174/23174	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:19%20GMT	https://www.rocket-internet.com/news/2015-02-06-00-24-38	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-02-06-00-24-38.html	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:20	29577/29577	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:20%20GMT	https://www.rocket-internet.com/news/2015-10-28-07-00-31-e	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-10-28-07-00-31-e.html	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:21	23055/23055	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:21%20GMT	https://www.rocket-internet.com/news/2015-09-17-05-45-23-d	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-09-17-05-45-23-d.html	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:21	23290/23290	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:21%20GMT	https://www.rocket-internet.com/news/2015-03-11-11-28-25-3	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-03-11-11-28-25-3.html	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:22	22827/22827	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:22%20GMT	https://www.rocket-internet.com/news/2015-02-11-07-23-11-7	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-02-11-07-23-11-7.html	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:22	23080/23080	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:22%20GMT	https://www.rocket-internet.com/news/2015-02-06-06-40-52-b	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-02-06-06-40-52-b.html	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:22	23277/23277	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:22%20GMT	https://www.rocket-internet.com/news/2015-02-06-00-24-38-9	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2015-02-06-00-24-38-9.html	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:23	22896/22896	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:23%20GMT	https://www.rocket-internet.com/news/2014-12-18-20-30-11	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2014-12-18-20-30-11.html	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:23	22989/22989	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:23%20GMT	https://www.rocket-internet.com/news/2014-11-29-07-30-21	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2014-11-29-07-30-21.html	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:23	23487/23487	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:23%20GMT	https://www.rocket-internet.com/news/2014-11-25-17-10-06	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2014-11-25-17-10-06.html	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:23	22965/22965	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:23%20GMT	https://www.rocket-internet.com/news/2014-12-18-20-30-11-7	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2014-12-18-20-30-11-7.html	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:23	23099/23099	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:23%20GMT	https://www.rocket-internet.com/news/2014-11-29-07-30-21-5	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2014-11-29-07-30-21-5.html	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:24	23649/23649	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:24%20GMT	https://www.rocket-internet.com/news/2014-11-25-17-10-06-a	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/2014-11-25-17-10-06-a.html	(from https://www.rocket-internet.com/investors/ir-news-adhoc)
14:53:25	2608/2608	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Oct%202020%2006:53:24%20GMT	https://www.rocket-internet.com/media/cf_use_ob=0;path=/	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/media/cf_use_ob=0;path=/index.html	(from https://www.rocket-internet.com/media/news)
14:53:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Oct%202020%2006:53:25%20GMT	http://www.rocket-internet.com/careers/cf_use_ob=0;path=	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/careers/cf_use_ob=0;path=.160.delayed	(from https://www.rocket-internet.com/careers/cf_use_ob=0;path=/)
14:53:25	2606/2606	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Oct%202020%2006:53:25%20GMT	https://www.rocket-internet.com/news/cf_use_ob=0;path=/	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/news/cf_use_ob=0;path=/index.html	(from https://www.rocket-internet.com/news/rocket-internet-se-launches-public-delisting-self-tender-offer)
14:53:25	5480/5480	---MC-	504	error ('Gateway%20Time-out')	text/html	date:Mon,%2019%20Oct%202020%2006:53:25%20GMT	https://www.rocket-internet.com/careers/life-in-berlin	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/careers/life-in-berlin.html	(from https://www.rocket-internet.com/)
14:53:25	5480/5480	---MC-	504	error ('Gateway%20Time-out')	text/html	date:Mon,%2019%20Oct%202020%2006:53:25%20GMT	https://www.rocket-internet.com/careers/cf_use_ob=0;path=	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/careers/cf_use_ob=0;path=	(from https://www.rocket-internet.com/careers/cf_use_ob=0;path=/)
14:53:26	2626/2626	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Oct%202020%2006:53:26%20GMT	https://www.rocket-internet.com/careers/rocket/cf_use_ob=0;path=/	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/careers/rocket/cf_use_ob=0;path=/index.html	(from https://www.rocket-internet.com/careers/rocket/co-founders)
14:53:27	24661/24661	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:27%20GMT	https://www.rocket-internet.com/jobs/co-founder-m-f-0	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/jobs/co-founder-m-f-0.html	(from https://www.rocket-internet.com/careers/rocket/co-founders)
14:53:27	50205/50205	---M--	200	added ('OK')	image/jpeg	etag:%22db9ab1f16836e40c8277897d998accf7%22	https://global-uploads.webflow.com/5e998d8310343e62a9e92ada/5eda70894bc6a5edec114b46_hero-careers-rocket.jpg	C:/My%20Web%20Sites/Bventur%20Services/global-uploads.webflow.com/5e998d8310343e62a9e92ada/5eda70894bc6a5edec114b46_hero-careers-rocket.jpg	(from https://www.rocket-internet.com/careers/rocket/co-founders)
14:53:28	24946/24946	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:28%20GMT	https://www.rocket-internet.com/jobs/co-founder-m-f-7	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/jobs/co-founder-m-f-7.html	(from https://www.rocket-internet.com/careers/rocket/co-founders)
14:53:28	24534/24534	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:28%20GMT	https://www.rocket-internet.com/jobs/co-founder-m-f-a	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/jobs/co-founder-m-f-a.html	(from https://www.rocket-internet.com/careers/rocket/co-founders)
14:53:28	24588/24588	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:28%20GMT	https://www.rocket-internet.com/jobs/founder-m-f-d	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/jobs/founder-m-f-d.html	(from https://www.rocket-internet.com/careers/rocket/co-founders)
14:53:29	24490/24490	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:29%20GMT	https://www.rocket-internet.com/jobs/co-founder-m-f	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/jobs/co-founder-m-f.html	(from https://www.rocket-internet.com/careers/rocket/co-founders)
14:53:30	25272/25272	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:30%20GMT	https://www.rocket-internet.com/jobs/referent-m-w-d-konzernrechnungswesen-rechnungswesen-internal-audit-compliance	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/jobs/referent-m-w-d-konzernrechnungswesen-rechnungswesen-internal-audit-compliance.html	(from https://www.rocket-internet.com/careers/rocket/finance)
14:53:31	24655/24655	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:30%20GMT	https://www.rocket-internet.com/jobs/intern-at-global-founders-capital	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/jobs/intern-at-global-founders-capital.html	(from https://www.rocket-internet.com/careers/rocket/finance)
14:53:31	24965/24965	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:31%20GMT	https://www.rocket-internet.com/jobs/financial-analyst-intern-m-f-valuation-business-modeling	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/jobs/financial-analyst-intern-m-f-valuation-business-modeling.html	(from https://www.rocket-internet.com/careers/rocket/finance)
14:53:32	25388/25388	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:31%20GMT	https://www.rocket-internet.com/jobs/corporate-finance-intern-m-f	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/jobs/corporate-finance-intern-m-f.html	(from https://www.rocket-internet.com/careers/rocket/finance)
14:53:32	24556/24556	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:32%20GMT	https://www.rocket-internet.com/jobs/venture-capital-intern-m-f-global-founders-capital	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/jobs/venture-capital-intern-m-f-global-founders-capital.html	(from https://www.rocket-internet.com/careers/rocket/finance)
14:53:33	24963/24963	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:32%20GMT	https://www.rocket-internet.com/jobs/venture-capital-intern-m-f-d-global-founders-capital	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/jobs/venture-capital-intern-m-f-d-global-founders-capital.html	(from https://www.rocket-internet.com/careers/rocket/finance)
14:53:33	24987/24987	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:33%20GMT	https://www.rocket-internet.com/jobs/growth-private-equity-intern-m-f-d-global-founders-capital-8	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/jobs/growth-private-equity-intern-m-f-d-global-founders-capital-8.html	(from https://www.rocket-internet.com/careers/rocket/finance)
14:53:33	25412/25412	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:33%20GMT	https://www.rocket-internet.com/jobs/growth-private-equity-intern-m-f-d-global-founders-capital	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/jobs/growth-private-equity-intern-m-f-d-global-founders-capital.html	(from https://www.rocket-internet.com/careers/rocket/finance)
14:53:34	24261/24261	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:33%20GMT	https://www.rocket-internet.com/jobs/growth-private-equity-analyst-associate-m-f-d-global-founders-capital	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/jobs/growth-private-equity-analyst-associate-m-f-d-global-founders-capital.html	(from https://www.rocket-internet.com/careers/rocket/finance)
14:53:34	24900/24900	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:34%20GMT	https://www.rocket-internet.com/jobs/venture-capital-intern-global-founders-capital	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/jobs/venture-capital-intern-global-founders-capital.html	(from https://www.rocket-internet.com/careers/rocket/finance)
14:53:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Oct%202020%2006:53:34%20GMT	http://www.rocket-internet.com/investors/cf_use_ob=0;path=	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/investors/cf_use_ob=0;path=.173.delayed	(from https://www.rocket-internet.com/investors/cf_use_ob=0;path=/)
14:53:34	24957/24957	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Oct%202020%2006:53:34%20GMT	https://www.rocket-internet.com/jobs/referendare-m-w-d	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/jobs/referendare-m-w-d.html	(from https://www.rocket-internet.com/careers/rocket/legal)
14:53:35	5480/5480	---MC-	504	error ('Gateway%20Time-out')	text/html	date:Mon,%2019%20Oct%202020%2006:53:35%20GMT	https://www.rocket-internet.com/investors/cf_use_ob=0;path=	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/investors/cf_use_ob=0;path=	(from https://www.rocket-internet.com/investors/cf_use_ob=0;path=/)
14:53:37	5480/5480	---MC-	504	error ('Gateway%20Time-out')	text/html	date:Mon,%2019%20Oct%202020%2006:53:35%20GMT	https://www.rocket-internet.com/disclaimers/ricp-webcast	C:/My%20Web%20Sites/Bventur%20Services/www.rocket-internet.com/disclaimers/ricp-webcast.html	(from https://www.rocket-internet.com/investors/financial-information)
